#Sección,Denominación Sección,Dirección General,Denominación Dirección General,Grupo de Función,Denominación Grupo de Función,Denominación Función,Función,Programa,Denominación Programa,Capítulo,Denominación Capítulo,Artículo,Denominación Artículo,Concepto,Denominación Concepto,Subconcepto,Denominación Subconcepto,Obligado
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,8846.24
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12003,Sueldos del Grupo C2 y D,38761.37
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,54154.48
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,124673.92
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,198175.32
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12102,Otros complementos,1896.58
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12148,Complemento por Incapacidad Temporal,639.34
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13002,Sueldos del grupo III,33240
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13003,Sueldos del grupo IV,144808.2
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13004,Sueldos del grupo V,57152.66
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13008,Antigüedad,36806.08
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13101,Complementos específicos,37129.34
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13102,Otros complementos,394.91
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13148,Complemento por Incapacidad Temporal,129.14
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,262592.91
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,11412.34
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,20,ARRENDAMIENTOS Y CÁNONES,203,"Maquin, instal y utillaje",20300,"Maquin, instal y utillaje",
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,20,ARRENDAMIENTOS Y CÁNONES,204,Elementos de transporte,20400,Elementos de transporte,
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,21,"REPARACIÓN, MANTENIMIENTO",212,Edif y otras construccion,21200,Edif y otras construccion,6964.47
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,21,"REPARACIÓN, MANTENIMIENTO",213,"Maquin, instal y utillaje",21300,"Maquin, instal y utillaje",6277.82
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,21,"REPARACIÓN, MANTENIMIENTO",214,Elementos de transporte,21400,Elementos de transporte,1014.71
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,21,"REPARACIÓN, MANTENIMIENTO",215,Mobiliario y enseres,21500,Mobiliario y enseres,462.13
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,21,"REPARACIÓN, MANTENIMIENTO",216,Equip procesos informac,21600,Equip procesos informac,2945
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22000,Ordinario no inventariabl,2077.22
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22001,"Prensa, revistas, libros",990.27
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22002,Material informát no inv,
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",221,Suministros,22100,Energía eléctrica,39735.55
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",221,Suministros,22101,Agua,1797.52
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",221,Suministros,22102,Gas,
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",221,Suministros,22103,Combustible,9978.83
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",221,Suministros,22105,Productos alimenticios,380.51
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",221,Suministros,22109,Otros suministros,1106.9
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",221,Suministros,22110,Productos farmacéuticos,
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",221,Suministros,22141,Vestuario,
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",221,Suministros,22161,Material de laboratorio,3365.8
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",222,Comunicaciones,22200,Telefónicas,7650.36
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",222,Comunicaciones,22201,Postales,1639.84
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",223,Transportes,22300,Transportes,1439.7
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",224,Primas de seguros,22401,Vehículos,565.34
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",225,Tributos,22500,Locales,
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22602,Divulgación y campañas,
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22603,Jurídico-contenciosos,
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22606,"Reuniones, confer y curs",460
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22700,Limpieza y aseo,49051.78
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22701,Seguridad,75218.87
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22706,Estudios y trabajos técn,2323.86
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22709,Otros,2081.2
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23000,A personal funcionario,226.31
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23001,A personal laboral,191.55
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,
50,INSTITUTO DE LA VID Y EL VINO,5001,INSTITUTO DE LA VID Y EL VINO DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCT,71,"AGRICULTURA, GANADERÍA Y PESCA",719A,PRODUCCIÓN COMERCIALIZACIÓN E IND S. VIT,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,
2,CORTES DE CASTILLA-LA MANCHA,201,CORTES DE CASTILLA-LA MANCHA,1,SERVICIOS DE CARÁCTER GENERAL,11,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,111A,ACTIVIDAD LEGISLATIVA,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,480,A familias e instit sfl,48000,A familias e instit sfl,9700000
